CNTY_FIPS,Housing and transportation costs as a percent of income for Median-Income Family households
13067,54.04056959
13067,55.80325893
13067,60.5281282
13067,48.19526928
13067,46.61895952
13099,74.30154136
13207,72.55632014
13135,79.3409568
13293,63.04795999
13293,64.66238058
13223,64.66893581
13223,46.80758977
13089,46.76211673
13089,45.93884951
13089,43.92905167
13089,43.98989135
13089,46.88004268
13067,59.08739521
13067,60.10364051
13071,60.59311016
13179,57.28094274
13179,55.3290785
13221,54.9667595
13221,55.8117706
13135,60.92452888
13135,53.07219584
13135,54.32412232
13135,55.08054559
13135,50.98053982
13099,55.18638069
13051,55.46238132
13051,54.80098526
13121,55.94970938
13281,52.00379307
13089,52.52005612
13089,53.2833462
13089,60.24801747
13293,62.26621014
13293,56.73428952
13293,63.22616438
13179,65.95105396
13179,69.99576245
13223,64.34395723
13223,57.25697767
13055,62.47390691
13121,59.15661119
13121,60.43766142
13135,60.05492435
13089,57.82112534
13089,60.27475328
13081,59.34422382
13081,56.05515986
13067,60.05580433
13067,57.94082557
13067,64.8858878
13097,58.61574846
13177,62.00582905
13089,57.08188095
13089,59.84194843
13259,54.38882942
13121,54.06123718
13135,50.24275477
13293,46.32216781
13139,53.30559893
13139,49.85064803
13089,57.64953739
13089,61.39435588
13089,57.44200419
13207,57.49509526
13187,62.67932095
13029,60.97927948
13029,56.28650609
13029,52.76241472
13029,52.47829926
13071,47.89517425
13177,50.3218032
13177,50.84322337
13165,52.89547012
13165,63.86219526
13135,59.9759859
13135,56.59610306
13063,49.28917684
13063,47.29384467
13067,60.52577259
13067,55.14400774
13187,58.02145827
13159,57.31490085
13159,56.72644092
13245,57.27173975
13077,62.19905817
13067,59.55356151
13067,62.11669017
13311,62.68213816
13067,66.8501226
13135,64.0277229
13135,64.41166517
13223,62.83824088
13223,56.70593337
13311,57.15758278
13157,58.13677651
13157,58.35866775
13157,55.22447778
13157,53.31308938
13067,64.8043913
13063,58.25841745
13051,55.56876617
13051,53.0810185
13169,51.78428496
13169,61.66143808
13317,68.55830875
13293,59.17445299
13167,55.69927462
13167,53.7988671
13047,57.78960521
13047,62.29531352
13157,61.66485555
13135,51.29214977
13135,55.41415999
13135,56.10296795
13121,55.29886047
13135,57.49999175
13121,60.24782924
13121,57.80751066
13121,53.65913773
13067,50.93113243
13083,57.83371646
13291,58.37882687
13291,52.53109113
13307,57.95590355
13307,51.01258572
13067,42.66115039
13067,76.10466557
13067,75.85333271
13067,75.42747555
13139,79.60589983
13223,76.03355608
13223,76.17026442
13223,57.70585433
13135,56.21238839
13063,54.68311998
13135,54.96448729
13135,52.65589528
13135,51.82088233
13169,58.00243941
13067,57.90349428
13067,64.55253626
13077,64.25459289
13245,63.00546747
13053,59.51997676
13135,74.26984226
13135,75.27220678
13121,74.53530435
13291,77.04195721
13291,50.5842928
13291,47.29323284
13139,46.18687124
13315,45.5123291
13319,56.73199059
13319,58.07215174
13319,57.77778654
13185,62.71252019
13055,63.5458677
13055,65.05788246
13169,58.60967528
13169,56.5668764
13245,59.16975439
13245,57.64787287
13245,55.24719381
13077,51.42446147
13077,75.26870868
13021,60.44570554
13021,55.62065372
13077,51.26984557
13077,54.88568188
13291,54.95864579
13127,61.36427916
13121,57.33718304
13201,54.25201383
13063,51.42135724
13055,52.46975649
13055,49.45325141
13055,47.86315931
13067,48.91438223
13067,49.82870585
13067,50.78779312
13067,57.33526706
13067,54.27882643
13047,55.61785691
13047,68.36346479
13245,67.63957434
13245,67.02732149
13023,62.28846874
13245,57.6803061
13245,65.31418382
13245,50.2093276
13245,60.83704713
13245,75.16565488
13047,73.61240775
13077,67.37240155
13077,77.88962592
13077,51.29757891
13085,57.81245937
13097,57.50756046
13063,58.7721273
13063,56.49734661
13063,62.5233183
13135,59.49852271
13063,52.74932845
13063,55.24712097
13063,56.00301612
13063,54.18921388
13051,54.40343653
13139,52.63884003
13067,57.41750215
13067,56.32637193
13299,62.27893948
13015,61.14052392
13015,60.21606571
13015,57.5391146
13015,60.34630359
13169,61.01409815
13077,76.60890702
13077,72.2838028
13135,69.9222829
13135,49.84128739
13245,53.8298734
13245,56.64258283
13223,62.55756054
13223,61.84995959
13135,57.68275991
13135,62.2451206
13135,60.85270266
13135,59.02300643
13021,57.33134408
13021,60.26412541
13021,54.8149335
13067,62.18936505
13067,53.72345908
13021,63.1664798
13139,61.12495146
13139,54.15450446
13139,56.27121286
13139,51.66140462
13127,50.93445153
13127,57.88141368
13139,51.53323374
13019,53.56658904
13019,52.75241919
13019,53.63933206
13077,55.7396147
13245,55.81144633
13245,57.33171546
13245,68.90010094
13135,67.38483423
13223,58.02131923
13167,56.53609068
13157,58.29015499
13245,55.58238973
13245,73.57483025
13135,67.04458591
13135,
13089,57.3949999
13021,55.61144102
13083,52.54321654
13315,67.35546271
13315,62.3166435
13135,59.83225779
13019,59.59663164
13121,63.39900575
13181,60.14911009
13245,56.65267993
13245,60.86308412
13245,49.19147228
13245,53.90094099
13023,54.66680529
13023,59.76485993
13267,52.9432951
13267,53.68034197
13083,54.61250475
13135,51.50733244
13135,51.27835563
13047,60.57110635
13089,59.33555133
13063,56.9721219
13067,57.63372693
13063,55.61132908
13067,55.93473195
13139,56.12590773
13139,51.87754472
13181,52.63649426
13263,53.16162467
13263,55.59877916
13297,50.03301386
13297,55.87896689
13089,54.1712588
13089,51.52314013
13097,57.18327693
13089,51.98424221
13089,55.62925145
13089,56.20322663
13215,54.90823402
13215,56.16126705
13215,58.86997692
13135,59.8670774
13215,57.61888051
13121,63.74059167
13121,69.69289126
13121,68.15137315
13113,70.25906895
13113,60.14441944
13225,63.60075209
13225,58.52927073
13245,60.45086313
13245,60.73423175
13063,60.31517304
13063,59.82128667
13089,57.08399136
13089,59.3308232
13121,55.96011655
13121,55.38803176
13047,56.58699593
13047,59.69365717
13047,59.35182027
13047,54.12899139
13263,58.20715682
13105,55.37739572
13105,56.3658245
13215,57.58298905
13077,56.4395009
13077,55.42692539
13089,57.53138624
13089,59.05481111
13089,53.71561874
13089,56.56548239
13089,59.60531423
13089,56.11899839
13089,54.84605128
13089,40.96405449
13089,70.29126423
13067,71.30103034
13103,67.22910635
13103,67.47227977
13103,53.44415049
13103,53.66933717
13047,51.7801599
13063,51.97638635
13063,54.82580042
13183,65.12716443
13067,63.72907491
13067,51.86815871
13105,50.23704585
13257,50.20320783
13257,67.43961931
13257,62.90517969
13089,53.41765094
13215,56.34480028
13215,56.45914726
13215,57.83716662
13179,54.31820589
13179,51.1545637
13103,54.59820287
13103,61.04515531
13103,58.44675012
13217,52.38849318
13217,56.11344416
13135,54.8097933
13135,55.29664026
13135,51.95512582
13139,55.29581679
13139,54.7455808
13139,53.20935897
13139,53.89432122
13201,51.91198746
13259,53.74437928
13089,51.17318086
13135,54.50640095
13135,56.31619247
13135,56.60343415
13135,54.31216843
13067,51.50860284
13067,67.82242081
13067,52.72315784
13067,63.53838082
13281,59.5075186
13135,60.95491264
13135,65.69635252
13077,55.51347222
13021,57.35137982
13013,59.26117733
13089,51.02252736
13089,54.02180453
13089,56.70496903
13089,58.56590732
13217,56.8137936
13217,63.41370593
13217,66.65214351
13051,67.60946451
13121,55.23029323
13121,59.16979105
13121,63.60514181
13201,73.40639032
13135,61.47895963
13135,63.05115439
13135,62.18563726
13135,55.18546144
13135,58.54775802
13207,51.2354329
13207,57.51093458
13179,52.74451011
13179,57.04789864
13179,54.09066687
13019,45.26125439
13063,55.78817378
13183,60.57780057
13175,49.74448672
13175,48.94023584
13175,56.53403509
13245,55.06472488
13213,54.36600714
13213,58.11611615
13,56.96616046
13,58.8603665
13,52.64528779
13,53.96271007
13,49.25124609
13,52.00828864
13,55.84297248
13,52.12508424
13,56.79027975
13,56.18627393
19,56.23595428
19,50.78297005
19,52.66253119
19,52.71340638
19,54.31744817
19,54.67360795
19,56.18724703
19,55.9645516
27,53.93514557
1,66.73742639
1,71.21679302
1,67.21929339
119,49.37728056
45,54.77874946
45,51.7620801
45,53.12223113
19,60.77891696
19,58.52715609
13,48.23507835
13,55.03772566
13,53.02747036
13,56.96394596
19,55.41800938
19,55.2027325
19,51.9853011
19,53.44753926
21,52.00130294
19,57.44022744
19,54.85215306
25,62.16919858
25,61.72609146
25,52.3283081
25,64.40830822
25,61.23641309
13,59.94444103
13,50.70809796
13,54.05005124
19,55.80799969
13,57.71924407
13,57.73886714
13,51.73902937
13,54.95246462
23,63.51398241
13,61.3382089
13,56.31767924
5,49.68074946
13,48.92014497
13,58.41633656
13,47.27054594
13,52.58667214
13,49.05838657
13,49.58688906
13,59.24830152
13,56.7566552
13,53.50679468
13,57.28236231
13,56.78515315
13,57.66920505
13,53.93245203
13,56.08578875
13,55.19406644
13,50.89448271
13,50.94310609
13,52.86068772
13,51.96841692
13,55.57249971
71,72.35405098
71,72.39305083
71,74.09502001
61,71.6220164
91,65.92048514
91,58.86134077
25,58.91644123
25,61.09290176
25,55.94441432
27,61.85261036
27,60.42833633
27,64.94019107
21,56.00526123
21,56.71671173
21,58.5160568
21,58.33287006
21,56.76089432
21,55.02764492
3,60.9483496
3,62.31242381
3,62.6737015
3,58.08213181
13,54.89952797
13,55.23299264
13,53.95500628
21,52.84326631
21,53.59614363
21,58.25174835
5,56.5013192
5,59.50710125
21,53.95186067
13,57.48551906
13,51.71987128
13,56.7102064
13,55.39887966
13,52.12558444
13,55.71379129
13,52.6373275
13,50.4523608
5,68.66803213
5,64.19982617
5,69.09392366
5,64.74441775
21,56.97736815
19,61.84780129
19,55.33826467
19,62.87135383
25,63.07803646
25,63.24975089
25,57.46109816
25,60.52703619
19,60.57757046
19,55.76452253
27,62.58224435
13,56.0297066
13,57.5907329
13,48.49308105
13,48.40991919
13,54.94779647
13,59.12116692
13,54.99013469
13,52.74616226
13,57.6345687
13,59.86115413
27,62.27017285
27,62.98555353
13,51.45009568
13,55.97047059
13,52.01262807
13,59.11805011
13,58.00263905
13,51.0911234
13,59.0757464
27,62.62208017
27,64.23282084
27,62.1893876
13,53.03022317
13,54.75115418
13,55.31258807
13,52.80867248
13,54.92675351
13,51.17804922
13,53.70090464
19,51.98090983
19,53.69805041
13,52.39229383
13,51.7464162
13,50.98306704
13,50.54670974
13,49.33215779
5,59.0569239
5,59.86643701
5,59.00214393
5,54.67951824
5,57.99062834
5,57.5121256
5,57.30727905
5,60.06268136
5,58.56884123
27,63.40438673
27,63.33514767
27,57.04541063
27,62.13900548
27,62.71924065
27,55.98848195
25,59.8316096
25,56.11251126
13,50.52269521
3,64.23643071
3,57.05610827
3,60.64137974
3,60.4667198
3,57.42900376
21,50.95530117
13,55.43330003
13,58.27828999
13,55.73846104
13,56.68630048
13,59.11043087
13,55.66642845
27,62.7110447
27,61.61958802
27,60.19707317
27,64.65573559
19,63.60371738
13,49.70198187
13,48.67701876
13,45.26123301
13,53.89624811
13,55.50674552
13,49.22933681
13,57.74337772
13,52.05689087
13,50.23847382
13,58.91960479
13,50.99067078
27,62.28860692
13,52.32929633
13,53.70174315
13,52.05881456
13,56.64021811
13,57.50847487
13,57.33744684
13,50.70529465
5,54.72561893
19,53.51924419
19,52.75034347
19,50.839988
19,51.05028448
19,52.65388413
19,54.53183643
19,60.7360619
19,59.79718267
19,56.7338782
15,59.91801564
15,64.76856192
15,61.66863262
25,57.58213169
25,59.74186804
25,61.88465555
19,60.86628696
19,62.42045256
19,61.58882792
19,59.86941703
19,61.40232446
19,64.32776411
27,60.72951775
27,54.47408659
27,55.72432411
27,57.81689513
19,63.55289275
27,61.97475736
27,57.02297256
27,60.73378085
13,57.94791634
23,68.60809703
23,68.11649903
5,57.48861212
5,57.35325769
13,51.07950481
13,45.20283023
13,50.2042003
13,51.48604644
13,54.90134233
13,52.34009382
13,51.50602031
13,54.00332187
13,53.64775814
25,63.45538039
25,58.6888978
25,61.41163394
25,61.38755922
25,63.05029349
25,62.62745497
25,62.21328776
19,54.15057079
19,53.37623132
19,55.21678675
19,54.53483672
19,57.12568125
19,64.33676035
19,58.49923892
19,58.21274494
19,60.30769591
19,55.85610184
19,63.09717742
19,60.96182081
19,60.49598
19,63.23516781
19,55.56664262
19,59.00938058
19,62.49717457
23,63.73980154
23,60.29278719
13,56.13715854
13,56.89087696
13,55.03234296
17,64.50741073
17,68.71381799
13,56.13754589
3,63.06016016
15,59.94196637
27,59.97100301
13,52.2578263
19,62.42176895
19,63.7663963
13,56.32567692
13,55.55761859
13,58.90108793
13,60.81633756
13,59.08863163
13,57.88060982
13,59.58046772
13,55.7058944
13,55.31250263
13,55.45242936
13,55.0872023
13,50.30618498
13,49.69318463
13,55.84368614
13,48.93718589
13,55.42254902
13,54.58538685
13,56.30298443
13,48.23395458
5,52.44272228
19,59.33146898
19,59.94817739
19,55.27003539
19,60.23586715
17,70.41898518
17,68.43956858
12,72.05889232
19,64.75384893
19,65.51941609
19,63.00089025
19,63.39377729
27,59.00834908
27,58.07541661
27,60.56601901
27,54.96422425
13,
27,
13,
27,
27,
17,68.68088506
17,69.58852047
13,51.67011103
13,58.9012362
13,59.78234725
19,62.1180303
19,60.1134413
21,55.79957458
21,57.82214605
101,69.39368676
119,59.01159416
119,50.47597973
137,78.32151766
123,70.99810698
43,74.64390403
45,54.14781968
3,68.52431088
3,67.59792676
21,57.71955294
21,56.44162857
21,49.56392577
13,60.74206431
13,53.40136801
13,54.04091337
13,52.47628064
13,60.17783644
13,55.73104484
13,56.41068715
13,55.60363231
13,50.90052306
13,57.31176038
13,52.44714212
13,49.81378906
63,67.66606412
63,64.27621305
63,65.09428471
63,66.4208359
123,67.88468894
13,59.63179222
13,48.62854392
13,51.36320586
13,49.92005494
13,49.75243724
13,50.71132121
13,53.95076735
131,57.20765868
131,58.31916449
131,62.54574712
131,59.84897564
131,58.5775526
119,52.89345017
3,69.16477327
119,51.60093214
119,56.8605729
21,55.6515013
21,52.8628337
13,55.63029975
13,50.6359475
13,52.71840293
13,55.91762735
13,54.71422271
13,51.45073235
13,52.3458928
13,54.63248238
13,51.35986365
13,49.74495557
13,51.1882336
13,54.26764679
13,50.89512348
13,49.85985583
13,49.3708625
13,48.92492982
21,54.50681582
21,57.45784257
21,53.24663253
63,67.36028097
109,72.60004542
119,58.6796956
119,56.1723681
119,45.69864009
119,54.06770365
3,70.36892057
3,68.77984949
15,65.5134745
15,63.27888529
15,64.34018202
93,68.64624508
93,69.72622495
93,68.07173107
21,56.80867267
21,59.47603278
13,54.16097127
13,54.28828429
13,57.26324726
13,52.22544344
13,50.0431641
13,54.44773372
13,52.57531461
13,54.28147102
13,55.63348321
13,55.32329719
13,57.36618937
13,59.63084786
13,57.19288869
13,55.2040677
13,51.64514262
13,51.84050762
13,50.19693659
109,72.44621393
109,72.19968612
63,68.39508947
13,56.25390824
3,71.15137307
3,71.74017915
13,51.94575108
13,56.61755629
13,47.22852308
13,49.06991936
13,58.30493688
93,69.64242112
93,71.96962159
93,69.99003284
93,71.06446056
131,66.98769585
13,51.89714244
13,48.33999721
13,51.67989989
13,53.02247462
13,49.41777854
13,54.52029689
13,47.26300901
13,50.71361993
13,50.19240556
13,51.78676363
13,53.49681576
13,52.29472501
13,51.24319381
13,47.7481533
13,58.91536625
13,57.23715231
13,59.15659181
13,52.07460256
13,51.52998864
13,49.55057058
13,53.12275563
13,51.11360986
13,59.52689033
55,61.18770421
119,55.2332065
13,76.35426948
121,70.42187417
121,69.68486964
87,58.94485058
13,54.42812562
13,55.93168716
13,54.18088364
13,52.59946582
13,51.69653512
131,60.4661845
131,60.94540652
131,63.62352263
7,59.03463327
7,56.13414321
119,54.71213784
131,67.79292478
131,68.99824779
45,57.54897905
45,56.52584466
45,56.41086857
13,55.24866831
19,61.96421872
27,63.98324215
27,58.20610826
13,52.01273781
13,54.02440482
13,53.49049683
13,53.78831825
19,60.98046278
19,62.87973626
19,61.23090993
13,55.58815736
13,49.11683144
13,54.87539108
13,55.9042828
13,56.03479302
87,57.8801238
87,56.72636327
87,60.06695546
7,55.85818726
79,69.04896463
79,66.56542341
79,70.20642102
21,75.70966352
21,76.52969609
19,59.38821875
19,60.46722856
19,62.36700252
13,53.66757175
13,47.05514306
13,49.57263107
15,65.44628818
15,63.09948524
15,64.2025597
93,69.38687379
93,65.07236633
13,58.81563644
13,55.19394188
13,54.54803636
13,58.27769526
13,55.57969246
13,47.89679127
13,48.96313078
13,49.57557451
13,56.53142376
13,57.01817237
13,49.2698815
13,49.26678082
13,53.30459027
13,52.00409927
13,53.70349621
13,53.85096789
13,53.3587372
13,53.26153503
13,49.54935283
13,48.4815648
33,66.4325282
33,68.47150618
33,66.41187631
21,73.18685772
21,73.08072786
21,74.52367567
23,64.19153047
69,69.10899857
69,68.36140767
117,66.7117251
117,68.03048497
117,67.77599604
85,55.00390048
85,61.13745941
13,49.54701869
13,50.68331499
13,55.18485766
13,47.90260398
13,44.51289347
12,69.62695251
12,71.90122772
19,62.90842918
19,60.12487752
33,67.23820188
33,65.99269125
97,72.47230696
23,64.46589205
89,74.59819326
89,74.9063101
17,76.32514382
119,56.06192706
13,53.38981649
13,53.61877692
13,49.74370443
15,59.81581198
15,68.03350343
7,67.48236945
3,62.6091765
3,61.15875687
13,53.88816259
13,52.74505298
13,51.83868458
19,55.08187121
19,55.69469272
13,59.70567094
13,48.15665612
13,50.21283772
13,49.38591524
13,49.00525518
13,50.03384517
13,50.39968734
13,54.30384583
13,52.60447488
13,58.80200497
13,51.60858856
13,53.7645374
13,51.93621604
13,48.61761681
13,48.58059398
13,44.68667041
97,70.98092665
97,72.40825603
119,56.28883746
119,54.69809286
119,49.2650214
119,52.87687919
119,54.46104306
119,58.49766842
119,51.37251878
13,51.65081232
13,58.70587089
13,49.88942832
13,56.01326183
13,52.26361028
13,46.17539033
13,52.27990383
13,50.40833875
7,48.94499348
7,54.66107058
3,61.3080866
3,63.14184261
3,61.69220796
3,62.0487583
3,65.10782103
13,49.74837848
13,50.50780399
13,52.32070701
13,50.85456424
13,52.07704056
19,53.17641017
13,59.98804573
13,57.64273237
13,60.28783063
13,56.77673468
13,52.72821201
13,48.52352338
13,55.91646201
13,57.244702
13,50.14292805
